,Equity(0 [A]),Equity(1 [AAL]),Equity(3 [AAPL]),Equity(4 [ABBV]),Equity(6 [ABT]),Equity(7 [ACN]),Equity(8 [ADBE]),Equity(17 [AET]),Equity(19 [AGN]),Equity(20 [AIG]),Equity(30 [ALXN]),Equity(31 [AMAT]),Equity(35 [AMGN]),Equity(37 [AMT]),Equity(38 [AMZN]),Equity(41 [ANTM]),Equity(44 [APA]),Equity(45 [APC]),Equity(50 [ATVI]),Equity(52 [AVGO]),Equity(55 [AXP]),Equity(58 [BA]),Equity(59 [BAC]),Equity(60 [BAX]),Equity(62 [BBY]),Equity(66 [BIIB]),Equity(70 [BMY]),Equity(74 [C]),Equity(75 [CA]),Equity(78 [CAT]),Equity(82 [CBS]),Equity(85 [CELG]),Equity(90 [CHK]),Equity(92 [CHTR]),Equity(98 [CMCSA]),Equity(100 [CMG]),Equity(106 [COG]),Equity(109 [COP]),Equity(110 [COST]),Equity(113 [CRM]),Equity(114 [CSCO]),Equity(116 [CSX]),Equity(121 [CVS]),Equity(122 [CVX]),Equity(124 [D]),Equity(125 [DAL]),Equity(126 [DE]),Equity(132 [DIS]),Equity(133 [DISCA]),Equity(147 [EBAY]),Equity(154 [EMR]),Equity(155 [EOG]),Equity(160 [ESRX]),Equity(167 [EXC]),Equity(173 [FB]),Equity(175 [FCX]),Equity(176 [FDX]),Equity(188 [FOXA]),Equity(192 [GE]),Equity(194 [GILD]),Equity(197 [GM]),Equity(198 [GOOG]),Equity(199 [GOOGL]),Equity(204 [GS]),Equity(207 [HAL]),Equity(211 [HCA]),Equity(214 [HD]),Equity(215 [HES]),Equity(220 [HON]),Equity(230 [HUM]),Equity(231 [IBM]),Equity(235 [ILMN]),Equity(238 [INTC]),Equity(244 [ISRG]),Equity(251 [JNJ]),Equity(253 [JPM]),Equity(261 [KMI]),Equity(263 [KO]),Equity(264 [KORS]),Equity(265 [KR]),Equity(268 [L]),Equity(275 [LLY]),Equity(276 [LMT]),Equity(279 [LOW]),Equity(282 [LUV]),Equity(284 [LYB]),Equity(285 [M]),Equity(291 [MAT]),Equity(292 [MCD]),Equity(294 [MCK]),Equity(296 [MDLZ]),Equity(297 [MDT]),Equity(298 [MET]),Equity(299 [MGM]),Equity(305 [MO]),Equity(306 [MON]),Equity(307 [MOS]),Equity(308 [MPC]),Equity(309 [MRK]),Equity(312 [MSFT]),Equity(316 [MU]),Equity(317 [MYL]),Equity(322 [NEM]),Equity(323 [NFLX]),Equity(326 [NKE]),Equity(329 [NOV]),Equity(339 [O]),Equity(342 [ORCL]),Equity(344 [OXY]),Equity(351 [PEP]),Equity(352 [PFE]),Equity(361 [PM]),Equity(367 [PRGO]),Equity(370 [PSX]),Equity(374 [PXD]),Equity(375 [PYPL]),Equity(376 [QCOM]),Equity(381 [REGN]),Equity(395 [SBUX]),Equity(397 [SCHW]),Equity(402 [SLB]),Equity(417 [SWKS]),Equity(422 [T]),Equity(426 [TGT]),Equity(428 [TJX]),Equity(430 [TMO]),Equity(437 [TWX]),Equity(438 [TXN]),Equity(440 [UAA]),Equity(441 [UAL]),Equity(445 [UNH]),Equity(447 [UNP]),Equity(448 [UPS]),Equity(450 [USB]),Equity(451 [UTX]),Equity(452 [V]),Equity(455 [VIAB]),Equity(456 [VLO]),Equity(465 [WBA]),Equity(468 [WFC]),Equity(472 [WMB]),Equity(473 [WMT]),Equity(478 [WYNN]),Equity(483 [XOM])
2014-07-02 00:00:00+00:00,114.532,40.392,86.981,50.501,38.233,74.569,72.76,79.493,216.876,51.364,164.22,21.451,109.837,83.026,332.85,103.464,92.555,103.719,21.819,69.463,89.202,114.532,14.974,38.089,27.538,305.095,43.597,46.314,56.875,96.164,61.322,90.07,28.714,162.0,25.44,599.32,34.526,75.774,102.935,58.91,21.967,28.631,70.547,110.677,80.524,35.91,81.894,81.829,75.93,19.887,58.395,112.897,69.007,29.812,66.45,35.919,147.677,34.166,23.311,80.524,26.35,582.335,590.78,158.187,66.375,56.875,75.292,92.389,86.304,126.143,163.56,180.46,27.591,134.446,94.869,51.518,30.807,37.15,89.72,23.313,39.27,56.29,142.296,44.919,26.585,85.369,26.35,21.451,89.207,184.407,35.318,58.821,44.227,26.35,35.73,117.487,44.242,35.821,52.038,38.015,33.76,52.14,24.723,66.677,37.095,76.096,21.967,38.595,83.022,79.881,26.265,70.995,149.744,72.036,223.937,,70.046,308.54,36.655,26.51,106.346,45.391,58.821,51.366,50.797,116.16,66.036,43.79,59.26,39.27,77.448,91.497,92.014,39.395,104.704,52.193,78.517,44.378,68.366,47.015,46.321,68.037,192.937,88.238
2014-07-03 00:00:00+00:00,115.331,40.074,87.493,50.596,38.324,75.02,73.57,80.174,216.758,51.727,164.21,21.47,111.489,83.275,337.492,103.314,92.722,103.671,22.013,70.267,89.792,115.331,15.144,38.033,28.116,305.233,43.778,46.536,56.716,97.498,61.322,90.19,28.959,162.42,25.601,603.6,34.261,76.251,103.469,58.76,22.108,28.797,71.084,111.493,81.264,36.248,82.827,82.208,76.57,20.04,59.034,113.402,69.43,29.277,66.29,36.565,148.977,34.654,23.53,81.264,26.271,584.73,593.08,160.623,66.516,56.716,75.356,92.863,86.853,126.736,163.682,182.86,27.733,134.68,94.474,51.59,30.721,37.098,90.27,23.421,39.88,56.613,143.12,45.022,26.817,86.164,26.271,21.47,89.606,184.952,35.374,59.41,45.11,26.271,36.174,117.478,44.351,36.278,52.171,37.925,33.73,51.79,24.558,67.478,37.41,76.474,22.108,38.85,82.965,80.193,26.404,71.689,149.744,72.48,224.366,,70.762,311.16,37.063,27.187,106.138,45.839,59.41,52.013,50.882,118.187,66.464,44.187,60.25,39.88,78.255,92.329,92.307,39.705,105.059,52.599,78.661,44.526,69.246,47.318,46.13,68.154,193.192,89.124
2014-07-07 00:00:00+00:00,115.851,38.61,89.296,49.883,37.977,74.56,72.68,79.043,215.966,51.42,160.66,21.611,109.047,83.941,333.55,102.348,91.813,102.91,21.935,69.659,89.38,115.851,15.059,38.033,27.827,300.191,43.389,46.285,55.098,96.691,60.664,88.86,27.624,160.675,25.265,593.83,33.535,75.986,103.442,57.34,22.143,28.621,70.936,110.881,80.626,34.652,82.292,81.971,76.05,19.961,59.28,112.411,69.11,29.613,65.29,36.717,147.105,34.157,23.434,80.626,26.046,582.25,590.76,159.031,65.757,55.098,74.777,92.185,86.395,124.848,163.256,178.04,27.635,131.42,95.415,51.247,30.687,37.019,91.16,23.331,38.62,56.209,141.688,45.003,26.294,85.014,26.046,21.611,88.887,184.573,35.355,58.545,44.637,26.046,36.37,116.299,43.963,35.637,51.571,38.097,32.86,50.56,24.109,65.802,37.506,76.584,22.143,38.652,82.494,80.05,26.369,72.015,147.635,71.591,222.521,,70.614,311.57,36.889,27.023,106.075,45.172,58.545,52.433,50.513,117.803,66.26,44.16,59.33,38.62,77.194,91.67,91.738,39.604,104.668,52.655,78.472,43.889,68.871,46.872,45.805,68.442,190.156,89.176
2014-07-08 00:00:00+00:00,113.787,38.764,88.721,48.397,37.556,74.615,71.14,77.936,212.17,51.067,159.08,21.404,108.866,83.599,323.81,102.658,91.266,103.584,21.663,68.594,88.602,113.787,14.719,38.287,27.284,292.734,43.254,45.745,54.144,96.076,60.454,85.72,28.085,158.62,24.86,586.59,33.947,75.933,104.456,54.89,22.002,28.52,70.806,110.397,80.533,34.22,81.685,81.28,75.85,19.741,59.438,112.654,67.62,29.579,62.76,36.783,146.61,33.592,23.101,80.533,25.234,571.09,578.4,156.31,65.288,54.144,74.171,91.962,86.24,124.011,162.544,170.94,27.422,128.639,94.743,50.424,30.618,36.843,89.9,23.096,39.54,56.074,140.712,44.639,25.839,84.444,25.234,21.404,88.816,183.005,35.476,58.554,44.141,25.234,36.447,115.658,43.449,34.901,51.263,37.907,33.13,50.27,24.177,63.578,37.038,76.584,22.002,38.34,82.73,79.934,26.075,72.191,145.378,70.506,223.398,,70.465,310.52,36.828,26.297,105.461,44.962,58.554,52.267,50.929,116.101,65.868,44.097,58.22,39.54,76.922,91.515,91.436,39.34,103.731,52.295,77.914,42.928,66.569,46.649,45.757,68.963,184.321,89.332
2014-07-09 00:00:00+00:00,113.787,40.425,88.759,47.806,37.757,74.183,71.57,78.051,212.552,51.197,164.52,21.903,108.512,84.071,329.97,103.98,92.369,103.594,21.867,69.379,89.005,113.787,14.738,38.51,27.582,295.085,43.308,45.706,54.571,96.673,60.969,87.52,28.773,162.15,25.522,604.17,34.222,75.721,105.181,54.6,22.327,28.705,71.093,111.663,81.985,34.708,80.815,82.567,78.71,20.036,59.324,113.217,67.81,29.527,64.97,37.068,146.756,34.367,23.057,81.985,25.449,576.08,583.36,156.083,66.235,54.571,74.144,92.027,86.542,124.293,163.586,175.23,27.511,128.746,95.03,50.659,30.842,36.852,91.38,23.247,40.07,56.218,141.356,44.677,26.333,85.429,25.449,21.903,89.686,184.66,35.411,58.535,44.425,25.449,36.524,114.646,43.314,35.018,51.598,37.807,32.89,50.06,24.889,63.285,37.525,77.837,22.327,38.056,82.787,79.97,25.988,71.973,144.617,70.977,225.423,,70.57,310.93,37.245,26.21,105.65,45.439,58.535,52.485,51.525,115.953,67.414,44.485,59.91,40.07,77.682,91.99,91.507,39.513,103.522,52.514,77.789,43.025,67.346,46.595,45.932,69.467,187.859,89.958
2014-07-10 00:00:00+00:00,113.787,41.229,88.428,48.484,37.73,73.382,71.7,78.109,211.808,50.649,162.89,21.526,107.949,84.571,327.92,103.877,91.971,102.283,21.79,68.37,88.742,113.787,14.587,38.983,26.706,294.145,43.841,45.243,55.316,95.988,58.938,87.83,28.488,162.88,25.347,600.61,34.065,75.607,105.323,54.3,22.327,28.465,70.88,110.694,82.225,35.168,79.872,82.227,77.94,19.802,58.885,111.663,67.705,29.613,64.872,36.897,145.728,34.176,22.952,82.225,25.175,571.1,580.04,154.898,64.998,55.316,72.922,91.534,86.304,123.69,162.961,173.99,27.84,127.64,94.815,50.243,30.747,37.124,89.17,23.096,45.17,56.137,141.58,44.061,26.391,85.144,25.175,21.526,89.251,183.969,35.392,58.416,43.715,25.175,36.652,113.801,42.683,34.713,51.624,37.82,32.77,50.705,24.801,62.65,36.957,76.787,22.327,38.113,81.536,80.264,25.945,71.028,143.845,70.906,223.528,,70.273,314.49,36.964,26.026,104.241,44.657,58.416,52.38,50.863,115.274,67.237,44.228,58.19,45.17,77.063,91.076,90.716,39.258,103.222,52.363,77.595,42.963,66.953,46.256,45.9,69.332,185.242,89.106
2014-07-11 00:00:00+00:00,114.954,41.287,88.6,48.128,37.986,73.382,72.26,78.455,212.914,50.686,163.21,21.507,108.693,84.783,346.2,104.008,90.284,100.973,21.79,68.416,88.751,114.954,14.53,38.901,26.18,297.002,43.94,45.34,55.554,96.515,58.509,89.19,27.663,162.27,25.438,598.49,33.231,74.777,105.261,54.21,22.397,28.612,71.149,109.181,82.031,34.962,80.244,82.255,78.59,20.26,58.798,110.391,67.8,29.114,66.34,37.052,146.096,34.109,23.258,82.031,25.009,579.18,586.65,156.206,64.66,55.554,73.115,90.921,86.871,124.001,163.222,176.64,27.831,129.746,94.188,50.46,30.704,36.869,88.8,23.025,45.7,56.415,143.487,44.285,26.556,85.723,25.009,21.507,89.065,183.95,35.793,58.71,43.944,25.009,37.061,112.26,42.619,35.363,51.501,38.188,32.8,50.2,25.279,62.851,36.857,76.225,22.397,37.933,81.593,80.041,26.006,71.455,142.751,71.404,221.813,,69.548,316.11,36.847,26.22,103.609,45.02,58.71,52.441,50.645,116.377,67.302,44.494,58.74,45.7,77.804,91.68,91.107,39.331,103.786,52.718,76.763,43.749,67.074,45.97,46.21,69.116,184.823,88.385
2014-07-14 00:00:00+00:00,116.237,41.383,89.745,48.032,38.464,73.097,72.88,78.983,215.79,51.225,163.76,21.705,107.976,85.089,355.32,106.118,91.35,102.071,21.935,69.201,88.817,116.237,14.71,39.003,25.804,294.725,44.356,46.71,55.396,96.629,57.87,88.37,27.828,163.7,25.671,604.92,33.829,75.757,104.681,54.73,22.327,28.64,71.509,109.853,83.066,35.103,80.226,82.132,78.22,20.127,58.938,112.372,67.9,28.347,67.9,37.042,146.513,34.013,23.355,83.066,25.136,584.87,594.26,158.292,65.419,55.396,72.977,92.194,87.64,125.072,164.836,177.83,28.045,128.196,94.439,50.903,30.997,37.229,85.67,23.232,44.92,56.568,144.829,44.079,26.71,85.576,25.136,21.705,89.154,185.351,35.923,58.94,44.259,25.136,36.993,111.424,42.917,35.014,51.272,38.233,33.59,51.24,24.684,64.654,37.172,77.146,22.327,38.274,82.194,81.137,26.153,71.907,155.156,71.102,224.047,,69.478,317.95,36.828,26.597,104.729,45.239,58.94,52.599,50.551,115.914,66.734,44.16,58.98,44.92,79.119,92.429,91.925,39.213,104.468,53.697,76.458,43.592,66.915,45.81,46.305,68.873,184.996,89.202
2014-07-15 00:00:00+00:00,115.86,42.077,88.693,46.797,37.866,73.005,72.29,79.195,214.205,51.179,160.32,21.545,106.053,84.774,354.44,105.762,90.784,105.733,22.091,68.622,88.732,115.86,14.936,38.988,26.023,287.582,44.022,47.549,54.829,96.419,56.744,86.78,27.04,163.14,25.596,597.45,33.437,74.759,105.092,53.74,22.529,28.751,71.62,109.853,82.281,35.713,80.271,81.554,78.54,19.991,59.148,110.308,68.07,28.312,67.165,36.649,147.318,33.678,23.311,82.281,24.95,584.78,593.06,160.348,65.851,54.829,73.344,90.911,87.841,125.208,163.647,171.74,28.241,127.856,92.557,52.693,31.169,36.983,79.44,23.265,45.22,56.433,145.554,44.35,27.001,85.127,24.95,21.545,89.003,183.755,35.495,58.499,44.259,24.95,35.636,111.405,42.8,35.435,51.034,38.515,34.02,52.17,24.07,64.155,37.21,77.266,22.529,38.321,80.813,80.478,26.3,70.769,149.871,72.142,219.31,,69.408,312.15,36.983,26.539,103.392,45.325,58.499,53.062,51.014,116.111,66.111,43.926,58.37,45.22,78.771,92.685,92.671,39.44,104.431,53.879,76.071,43.898,67.009,45.845,45.94,69.134,184.622,88.95
2014-07-16 00:00:00+00:00,114.352,41.865,88.191,46.981,37.756,73.355,72.38,78.983,213.188,51.169,158.77,21.507,106.824,85.163,355.9,105.209,92.573,108.441,22.353,68.837,88.751,114.352,14.653,38.906,26.881,279.968,44.103,48.06,60.57,97.779,58.032,86.05,27.414,163.98,25.671,590.47,34.016,76.507,105.118,53.95,22.801,28.788,71.269,111.238,80.432,35.563,81.078,80.797,83.5,19.946,59.578,113.867,65.94,28.39,67.66,37.166,149.723,31.582,23.67,80.432,25.018,582.66,590.62,161.581,67.35,60.57,73.161,92.203,88.235,124.03,167.007,171.09,30.859,126.753,91.607,53.091,31.807,37.001,81.1,23.275,44.9,56.389,144.596,44.49,27.127,85.974,25.018,21.507,88.089,183.414,35.532,57.919,44.117,25.018,35.687,111.591,43.106,35.171,51.245,39.993,34.64,51.63,24.587,63.491,36.681,78.629,22.801,38.056,82.608,80.62,26.775,70.861,151.737,71.893,225.074,,69.565,306.12,36.908,26.665,104.675,45.544,57.919,52.564,49.728,117.311,77.394,44.278,57.34,44.9,78.64,93.06,92.876,38.739,103.995,54.096,78.562,43.706,66.85,45.685,46.353,69.152,185.853,90.149
2014-07-17 00:00:00+00:00,112.97,40.151,86.618,46.867,39.301,72.895,71.39,80.502,213.432,50.853,155.06,21.427,104.718,84.043,352.454,106.39,91.683,104.182,21.916,67.201,87.361,112.97,14.36,38.729,25.891,275.867,44.392,47.443,62.01,97.314,58.776,83.13,26.41,163.0,25.275,581.65,32.76,75.377,104.173,52.64,22.494,28.391,70.672,110.55,78.647,34.342,79.247,80.494,85.0,20.076,58.693,112.36,65.6,27.657,66.409,36.85,148.259,31.362,23.311,78.647,24.979,573.729,580.82,161.268,65.935,62.01,73.547,91.738,87.118,127.671,167.12,166.16,30.013,127.406,89.949,52.323,31.721,36.913,81.06,23.393,43.35,55.895,144.4,44.63,26.914,86.043,24.979,21.427,87.29,183.697,35.392,57.394,44.015,24.979,35.986,111.405,42.872,34.489,51.413,40.402,33.05,51.43,24.782,62.765,36.495,78.712,22.494,37.725,81.162,80.166,26.577,70.735,148.328,70.737,222.491,,68.246,296.41,36.209,26.907,103.555,44.171,57.394,52.197,50.106,117.115,80.178,43.465,57.0,43.35,79.907,91.844,91.214,38.411,102.549,52.932,78.8,42.64,67.364,45.247,45.726,68.927,181.596,88.881
2014-07-18 00:00:00+00:00,114.55,41.325,87.865,48.084,39.301,73.355,72.55,81.368,213.432,51.318,161.25,21.649,107.359,85.551,358.66,107.788,91.609,104.394,22.265,70.099,87.868,114.55,14.634,38.866,26.356,280.3,44.392,47.809,62.01,97.314,58.652,85.06,26.587,164.15,25.433,592.42,32.76,75.448,105.02,53.5,22.74,28.695,71.935,110.813,82.456,34.915,79.428,81.233,85.1,20.253,59.052,112.836,66.0,27.657,68.419,36.707,148.259,31.592,23.179,82.456,24.979,595.08,605.11,162.528,66.479,62.01,73.547,91.738,88.629,129.063,167.128,174.05,30.013,129.0,91.23,52.657,32.358,37.273,81.06,23.393,44.25,56.981,145.438,44.63,26.914,87.34,24.979,21.649,87.84,186.364,35.849,57.394,44.015,24.979,35.986,111.405,43.088,34.489,51.413,40.547,33.15,51.9,24.782,63.452,36.967,78.712,22.74,37.811,81.958,80.255,26.577,71.965,151.21,71.911,222.491,,69.365,305.92,36.538,26.907,101.495,50.396,57.394,52.45,50.106,119.063,81.212,44.07,58.61,44.25,80.292,92.658,92.254,38.411,103.277,53.496,79.452,42.614,67.364,45.783,46.218,69.359,183.246,89.245
2014-07-21 00:00:00+00:00,115.142,40.902,87.408,47.287,39.513,73.41,71.96,80.743,211.427,51.234,163.37,21.564,108.022,84.987,359.76,107.319,91.591,104.914,22.129,70.491,87.257,115.142,14.662,38.658,26.391,278.825,44.212,47.607,61.126,97.367,57.631,85.31,26.351,163.0,25.097,589.93,32.642,75.244,104.396,53.32,22.687,28.741,71.536,111.578,82.151,34.887,79.437,81.166,84.23,20.339,59.026,112.943,65.74,27.778,69.4,37.013,147.755,31.477,22.759,82.151,24.911,589.47,598.44,162.765,66.544,61.126,73.207,92.296,89.105,129.471,165.696,175.89,30.334,129.573,90.755,52.666,32.41,37.247,82.23,23.336,43.79,57.134,145.876,44.63,26.768,87.504,24.911,21.564,86.562,183.443,35.653,57.44,43.762,24.911,35.849,110.458,42.583,34.049,51.113,40.678,33.07,51.39,24.723,64.564,36.633,78.832,22.687,37.82,81.674,80.095,26.248,71.589,147.576,71.289,227.038,,69.609,303.73,36.383,26.849,102.109,51.702,57.44,51.83,49.548,120.185,81.333,44.386,58.96,43.79,79.86,92.932,92.467,38.366,102.74,53.257,78.499,41.75,67.084,45.577,46.099,69.071,184.622,89.55
2014-07-22 00:00:00+00:00,116.434,40.806,88.135,47.331,39.632,73.861,72.26,81.589,211.662,50.853,167.97,21.197,109.91,85.931,360.84,108.154,95.828,104.384,22.275,70.463,87.718,116.434,14.662,39.044,27.047,279.904,44.392,47.848,61.344,97.217,56.649,86.657,26.439,162.69,25.475,659.77,32.368,76.57,104.851,53.6,22.775,28.935,72.306,112.674,82.586,35.384,80.126,81.611,83.71,20.477,59.078,113.332,66.64,27.39,69.27,37.061,148.666,31.908,22.794,82.586,25.616,594.74,603.57,165.893,68.69,61.344,73.969,92.742,88.967,129.997,168.509,176.31,30.984,130.72,91.831,53.055,32.445,36.184,82.22,23.662,44.82,57.205,150.253,44.827,27.146,88.308,25.616,21.197,85.427,185.731,35.877,57.716,43.754,25.616,35.781,110.282,42.619,33.987,51.492,40.674,33.63,52.06,24.772,61.584,36.738,79.246,22.775,38.217,82.234,79.436,26.369,71.43,151.717,71.591,228.544,,71.234,306.02,36.913,26.674,102.444,51.683,57.716,51.899,49.633,121.09,80.793,44.341,60.26,44.82,80.79,94.048,92.84,38.484,100.812,53.753,78.319,41.785,68.197,45.845,46.4,68.954,188.98,89.949
2014-07-23 00:00:00+00:00,113.715,41.72,90.433,47.708,39.522,74.137,72.04,81.271,214.851,51.151,173.08,20.613,110.726,86.005,358.14,108.266,96.163,106.784,22.45,68.818,87.633,113.715,14.662,39.028,27.065,311.178,44.573,48.407,61.622,95.733,56.239,89.12,26.666,163.13,25.513,661.27,32.721,77.229,104.886,53.6,22.538,28.732,72.548,113.779,83.519,36.765,79.265,81.45,82.82,20.717,58.728,112.749,66.02,27.373,71.29,36.898,148.075,31.295,22.698,83.519,25.723,595.98,605.19,167.599,69.375,61.622,74.41,93.077,88.427,129.51,168.11,180.64,30.726,153.876,91.58,53.354,32.488,35.85,81.71,23.662,46.0,57.681,150.459,44.94,27.939,88.611,25.723,20.613,84.61,185.614,35.672,58.324,43.581,25.723,35.602,107.96,42.827,34.354,51.21,40.71,33.68,52.34,24.558,61.128,36.895,79.384,22.538,38.104,82.502,80.906,26.282,71.179,153.622,72.276,231.117,,71.295,310.27,37.1,26.655,101.269,50.949,58.324,53.079,50.22,122.015,78.446,43.506,60.63,46.0,80.687,93.728,92.716,38.675,99.785,53.738,76.988,42.213,68.235,45.827,46.567,69.269,188.032,90.566
2014-07-24 00:00:00+00:00,111.642,40.594,90.285,47.357,39.448,74.229,72.795,80.906,213.921,51.29,167.48,20.477,110.953,85.459,358.61,108.088,95.345,106.967,22.518,67.771,87.511,111.642,14.757,39.11,27.547,310.432,44.7,48.321,61.076,92.782,55.8,86.19,26.882,163.86,25.708,660.2,32.436,76.775,105.377,54.06,22.669,28.705,73.253,114.603,83.704,35.751,78.839,82.17,82.88,20.941,58.754,112.992,66.52,27.416,74.98,35.922,147.9,31.506,22.724,83.704,25.43,593.35,603.01,167.069,68.803,61.076,74.575,93.616,87.887,129.355,169.507,171.8,30.503,157.776,91.589,53.507,32.643,35.991,82.04,24.053,44.92,57.789,152.133,45.024,27.756,88.541,25.43,20.477,84.61,188.437,35.69,58.241,43.478,25.43,35.875,107.886,42.683,34.722,51.298,40.284,33.88,51.9,24.158,60.768,37.482,78.712,22.669,38.255,81.918,81.877,26.239,71.564,153.417,73.014,231.646,,66.553,304.44,37.714,26.887,102.164,50.186,58.241,53.307,50.324,123.501,78.214,43.203,69.55,44.92,80.443,93.051,92.494,38.921,99.075,54.113,76.988,42.501,68.403,46.06,46.496,68.693,186.92,90.592
2014-07-25 00:00:00+00:00,110.565,40.132,90.881,46.569,39.586,73.943,72.62,80.166,212.718,50.351,167.04,19.982,111.48,85.32,324.01,106.456,94.648,105.242,22.319,65.351,86.365,110.565,14.729,38.932,27.179,309.197,44.636,48.263,62.466,92.615,55.056,87.16,26.597,162.35,25.363,673.58,31.995,76.481,104.851,54.89,22.792,28.612,73.467,113.516,83.057,35.741,78.105,81.63,82.88,20.752,59.087,111.65,66.35,27.105,75.19,36.362,146.31,31.4,22.593,83.057,25.831,589.02,598.08,170.234,68.803,62.466,74.419,92.751,87.658,125.121,168.778,171.03,30.503,156.566,91.508,53.363,32.66,36.017,81.13,23.916,46.78,57.259,152.196,44.743,28.298,92.924,25.831,19.982,84.939,186.705,35.569,57.891,43.163,25.831,35.619,107.515,42.466,35.238,51.245,40.374,33.42,51.74,24.519,60.265,37.062,78.454,22.792,38.122,81.276,81.556,26.11,70.986,151.385,73.503,230.748,,66.49,303.09,36.913,26.607,100.971,49.033,57.891,52.782,49.7,123.068,79.126,42.265,69.11,46.78,79.504,92.95,92.032,38.939,99.012,52.176,77.456,42.955,68.6,46.068,46.202,68.352,186.409,89.636
2014-07-28 00:00:00+00:00,110.439,38.793,92.136,47.06,39.485,74.192,72.7,76.657,210.263,50.156,162.74,20.105,111.307,85.487,320.41,108.388,94.109,103.738,22.693,65.902,86.299,110.439,14.644,38.84,27.634,310.063,45.007,47.944,63.211,91.996,55.037,87.64,26.429,161.48,25.522,678.01,32.25,75.831,104.467,54.0,22.748,28.363,72.78,113.235,84.555,35.863,77.96,82.501,83.14,20.823,58.78,110.26,65.9,27.536,74.92,36.429,145.02,31.065,22.417,84.555,26.252,590.6,599.02,166.775,68.081,63.211,74.456,92.77,87.118,127.437,169.976,166.08,30.485,155.096,91.508,53.525,32.565,35.736,84.23,23.643,46.55,56.909,152.16,44.733,28.269,94.792,26.252,20.105,84.992,186.335,35.606,57.762,43.21,26.252,35.542,106.753,42.791,34.884,51.087,39.894,31.98,50.53,24.996,60.665,37.386,78.021,22.748,38.33,81.057,81.039,26.032,70.677,150.262,73.468,226.5,,66.254,302.16,36.734,27.574,101.071,49.738,57.762,52.704,49.785,122.389,79.359,42.743,69.63,46.55,80.508,92.018,91.223,38.775,99.112,52.043,77.312,42.815,66.878,46.068,46.019,68.118,192.335,89.697
2014-07-29 00:00:00+00:00,109.775,38.061,91.541,46.788,39.319,74.118,72.27,78.714,210.175,49.598,163.78,19.945,111.906,85.44,320.0,105.556,94.155,105.261,22.295,65.313,86.158,109.775,14.492,38.774,27.091,314.985,46.1,47.674,64.622,92.473,54.818,87.73,26.646,162.06,25.643,674.36,32.819,75.404,106.055,54.83,22.564,28.169,72.251,112.538,85.969,35.384,77.797,81.602,82.93,20.933,57.922,111.086,67.28,27.123,73.71,36.286,142.702,30.769,22.295,85.969,26.428,585.61,593.95,166.386,66.75,64.622,74.373,92.389,85.846,124.118,168.926,166.73,30.45,155.076,91.374,53.028,32.402,35.446,83.67,23.704,45.84,56.353,151.56,45.061,27.785,93.616,26.428,19.945,85.027,186.013,35.411,57.661,42.643,26.428,35.448,106.233,42.556,35.709,51.624,39.816,32.13,50.4,24.899,60.611,37.243,76.833,22.564,38.406,80.659,80.3,25.712,70.819,151.043,73.343,228.335,,65.8,304.51,36.87,27.013,100.375,49.7,57.661,53.403,49.643,121.562,78.065,42.49,68.85,45.84,79.119,91.067,87.846,38.839,97.602,51.868,76.889,43.522,65.67,46.015,46.099,67.875,198.206,89.958
2014-07-30 00:00:00+00:00,109.748,38.081,91.327,47.068,39.421,74.045,71.89,76.657,210.859,49.319,163.68,20.03,117.986,89.048,322.51,105.481,94.128,105.878,22.227,65.902,85.407,109.748,14.719,38.647,27.074,317.557,46.2,48.234,65.803,91.316,55.037,88.34,26.597,161.77,25.839,681.83,32.535,75.333,105.413,56.25,22.494,28.114,72.186,112.632,86.709,35.535,77.434,82.558,83.71,20.941,57.142,110.493,70.61,26.726,74.676,36.257,144.855,30.625,22.461,86.709,26.771,587.42,595.44,166.595,66.301,65.803,75.089,93.904,86.111,117.13,168.431,165.04,30.592,155.663,91.678,53.272,32.515,34.805,82.27,23.454,46.97,56.218,152.321,45.465,27.91,93.521,26.771,20.03,85.143,186.169,34.442,57.597,42.919,26.771,35.09,106.215,42.538,35.417,51.184,39.538,32.53,50.55,24.948,62.051,37.963,75.285,22.494,38.718,79.668,79.204,25.53,69.598,150.311,72.676,226.5,,66.438,322.18,36.988,27.574,99.607,49.729,57.597,53.648,50.768,122.713,78.661,42.908,69.22,46.97,77.879,90.948,88.282,39.094,96.738,52.004,76.332,43.706,66.353,46.515,45.003,67.281,199.3,89.697
